flowrate,pv,pv_minus_mode
8.87,0.948267,0.367383
7.19,0.948267,0.367383
7,0.948267,0.367383
5.38,0.948267,0.367383
7.22,0.948267,0.367383
7.29,0.948267,0.367383
7.55,0.948267,0.367383
7.61,0.948267,0.367383
7.2,0.948267,0.367383
7.11,0.948267,0.367383
7.04,0.948267,0.367383
5.24,0.948267,0.367383
5.23,0.948267,0.367383
5.2,0.948267,0.367383
7.12,0.949072,0.368188
7.09,0.949072,0.368188
7.14,0.949072,0.368188
7.01,0.949072,0.368188
7.1,0.949072,0.368188
7.1,0.949072,0.368188
7.21,0.949072,0.368188
7.18,0.949072,0.368188
8.42,0.949072,0.368188
5.6,0.949072,0.368188
5.32,0.949072,0.368188
7.31,0.949072,0.368188
7.16,0.949072,0.368188
7.22,0.949072,0.368188
7.23,0.949072,0.368188
7.23,0.949072,0.368188
7.09,0.949072,0.368188
7.26,0.949072,0.368188
7.23,0.949072,0.368188
7.25,0.949072,0.368188
7.26,0.949072,0.368188
7.21,0.949072,0.368188
8.97,0.949072,0.368188
7.18,0.949072,0.368188
7.23,0.949072,0.368188
7.22,0.949072,0.368188
7.29,0.949072,0.368188
8.03,0.949072,0.368188
7.35,0.949072,0.368188
7.35,0.949072,0.368188
7.25,0.949072,0.368188
7.25,0.949072,0.368188
7.23,0.949072,0.368188
8.47,0.949072,0.368188
7.61,0.949072,0.368188
9.13,0.949072,0.368188
7.04,0.949072,0.368188
7.07,0.949072,0.368188
7.16,0.949072,0.368188
7.06,0.949072,0.368188
5.26,0.949072,0.368188
5.19,0.949072,0.368188
7.34,0.949878,0.368994
7.13,0.949878,0.368994
7.05,0.949878,0.368994
5.3,0.949878,0.368994
5.37,0.949878,0.368994
8.64,0.949878,0.368994
7.15,0.949878,0.368994
7.13,0.949878,0.368994
7.2,0.949878,0.368994
7.12,0.949878,0.368994
7.09,0.949878,0.368994
7.27,0.949878,0.368994
7.09,0.949878,0.368994
7.19,0.949878,0.368994
7.22,0.949878,0.368994
7.32,0.949878,0.368994
8.39,0.949878,0.368994
5.41,0.950684,0.3698
8.35,0.950684,0.3698
7.4,0.950684,0.3698
7.31,0.950684,0.3698
7.22,0.950684,0.3698
7.2,0.950684,0.3698
7.06,0.950684,0.3698
8.72,0.950684,0.3698
8.81,0.950684,0.3698
7.22,0.950684,0.3698
7.35,0.950684,0.3698
7.17,0.950684,0.3698
5.41,0.951489,0.370605
7.2,0.951489,0.370605
7.13,0.951489,0.370605
8.36,0.951489,0.370605
7.07,0.951489,0.370605
7.16,0.951489,0.370605
7.22,0.951489,0.370605
7.15,0.951489,0.370605
7.19,0.951489,0.370605
7.28,0.951489,0.370605
9.67,0.951489,0.370605
7.04,0.951489,0.370605
7.12,0.951489,0.370605
7.18,0.951489,0.370605
5.47,0.951489,0.370605
7.3,0.951489,0.370605
8.35,0.951489,0.370605
5.24,0.951489,0.370605
5.33,0.952295,0.371411
5.28,0.952295,0.371411
7.12,0.952295,0.371411
7.18,0.952295,0.371411
7.25,0.952295,0.371411
7.29,0.952295,0.371411
8.4,0.952295,0.371411
7.09,0.952295,0.371411
7.19,0.953101,0.372217
7.1,0.953101,0.372217
7.25,0.953101,0.372217
7.18,0.953101,0.372217
7.3,0.953101,0.372217
5.29,0.953101,0.372217
5.26,0.953101,0.372217
5.19,0.953101,0.372217
6.99,0.953906,0.373022
7.06,0.953906,0.373022
7.08,0.953906,0.373022
5.38,0.953906,0.373022
5.27,0.953906,0.373022
7.05,0.953906,0.373022
7.29,0.953906,0.373022
5.39,0.953906,0.373022
5.4,0.953906,0.373022
8.77,0.953906,0.373022
7.27,0.953906,0.373022
9.27,0.953906,0.373022
7.06,0.954712,0.373828
7.16,0.954712,0.373828
7.14,0.954712,0.373828
7.21,0.954712,0.373828
7.31,0.954712,0.373828
8.94,0.954712,0.373828
8.86,0.954712,0.373828
7.13,0.954712,0.373828
7.21,0.954712,0.373828
5.43,0.954712,0.373828
7.38,0.954712,0.373828
7.22,0.954712,0.373828
8.39,0.954712,0.373828
7.57,0.954712,0.373828
5.31,0.954712,0.373828
5.23,0.954712,0.373828
5.32,0.955518,0.374634
7.01,0.955518,0.374634
7.17,0.955518,0.374634
7.17,0.955518,0.374634
7.12,0.955518,0.374634
9.52,0.955518,0.374634
5.4,0.955518,0.374634
5.46,0.955518,0.374634
5.42,0.955518,0.374634
7.07,0.955518,0.374634
5.64,0.956323,0.375439
8.82,0.956323,0.375439
8.35,0.956323,0.375439
8.26,0.956323,0.375439
7.28,0.956323,0.375439
7.1,0.956323,0.375439
5.19,0.956323,0.375439
7.07,0.957129,0.376245
5.36,0.957129,0.376245
7.2,0.957129,0.376245
7.08,0.957129,0.376245
7.18,0.957935,0.377051
7.13,0.957935,0.377051
7.17,0.957935,0.377051
7.24,0.957935,0.377051
7.14,0.957935,0.377051
5.36,0.957935,0.377051
5.43,0.957935,0.377051
8.3,0.957935,0.377051
5.26,0.957935,0.377051
5.21,0.957935,0.377051
5.35,0.95874,0.377856
8.38,0.95874,0.377856
5.37,0.95874,0.377856
5.44,0.95874,0.377856
5.23,0.95874,0.377856
5.2,0.95874,0.377856
7.17,0.959546,0.378662
7.16,0.959546,0.378662
5.31,0.959546,0.378662
5.39,0.959546,0.378662
5.37,0.959546,0.378662
8.83,0.959546,0.378662
8.18,0.959546,0.378662
5.37,0.959546,0.378662
7.21,0.959546,0.378662
7.21,0.959546,0.378662
7.23,0.959546,0.378662
8.76,0.959546,0.378662
7.14,0.959546,0.378662
7.15,0.959546,0.378662
7.13,0.959546,0.378662
7.15,0.959546,0.378662
7.19,0.959546,0.378662
7.14,0.959546,0.378662
5.41,0.959546,0.378662
7.97,0.959546,0.378662
7.33,0.959546,0.378662
7.3,0.959546,0.378662
7.33,0.959546,0.378662
9.33,0.959546,0.378662
6.98,0.959546,0.378662
5.31,0.959546,0.378662
5.17,0.959546,0.378662
5.18,0.959546,0.378662
5.25,0.959546,0.378662
5.18,0.959546,0.378662
7.07,0.96438,0.383496
7.08,0.96438,0.383496
8.76,0.965186,0.384302
7.18,0.965186,0.384302
7.26,0.965186,0.384302
5.32,0.965991,0.385107
7.33,0.965991,0.385107
7.23,0.965991,0.385107
7.24,0.966797,0.385913
7.38,0.968408,0.387524
7.22,0.968408,0.387524
5.32,0.969214,0.38833
8.4,0.969214,0.38833
7.19,0.970825,0.389941
8.45,0.970825,0.389941
11.13,0.970825,0.389941
8.44,0.970825,0.389941
7.1,0.972437,0.391553
8.32,0.972437,0.391553
9.31,0.972437,0.391553
5.34,0.972437,0.391553
7.26,0.972437,0.391553
8.44,0.972437,0.391553
8.71,0.973242,0.392358
7.07,0.973242,0.392358
8.46,0.973242,0.392358
7.1,0.973242,0.392358
7.37,0.973242,0.392358
9.76,0.973242,0.392358
8.36,0.973242,0.392358
7.59,0.973242,0.392358
7.1,0.973242,0.392358
5.1,0.973242,0.392358
5.36,0.974854,0.39397
7.33,0.974854,0.39397
7.16,0.974854,0.39397
7.29,0.976465,0.395581
5.3,0.976465,0.395581
8.69,0.978076,0.397192
5.35,0.978076,0.397192
7.36,0.978076,0.397192
7.11,0.978076,0.397192
7.29,0.979687,0.398803
7.16,0.979687,0.398803
5.25,0.979687,0.398803
7.31,0.980493,0.399609
7.21,0.981299,0.400415
8.55,0.981299,0.400415
5.33,0.981299,0.400415
5.44,0.981299,0.400415
8.57,0.98291,0.402026
5.36,0.983716,0.402832
5.38,0.984521,0.403637
9.21,0.984521,0.403637
7.37,0.984521,0.403637
7.01,0.984521,0.403637
7.1,0.985327,0.404443
7.14,0.986133,0.405249
7.14,0.986133,0.405249
7.28,0.986133,0.405249
5.29,0.986938,0.406054
5.34,0.986938,0.406054
5.45,0.986938,0.406054
7.18,0.987744,0.40686
7.26,0.987744,0.40686
8.91,0.987744,0.40686
5.28,0.987744,0.40686
5.38,0.98855,0.407666
5.38,0.98855,0.407666
5.43,0.98855,0.407666
5.26,0.98855,0.407666
7.11,0.989355,0.408471
7.23,0.989355,0.408471
7.16,0.989355,0.408471
7.14,0.990161,0.409277
5.35,0.991772,0.410888
7.18,0.991772,0.410888
7.19,0.991772,0.410888
7,0.991772,0.410888
5.28,0.991772,0.410888
5.34,0.992578,0.411694
5.34,0.993384,0.4125
5.3,0.993384,0.4125
8.86,0.994189,0.413305
5.32,0.994189,0.413305
7.14,0.995801,0.414917
8.8,0.995801,0.414917
5.42,0.998218,0.417334
7.11,0.999829,0.418945
12.57,1.000635,0.419751
8.79,1.000635,0.419751
5.31,1.00144,0.420556
7.15,1.00144,0.420556
5.34,1.00144,0.420556
8.36,1.003052,0.422168
5.13,1.003052,0.422168
5.33,1.00708,0.426196
5.3,1.010303,0.429419
7.16,1.010303,0.429419
5.34,1.01272,0.431836
9.83,1.015942,0.435058
7.1,1.016748,0.435864
8.73,1.018359,0.437475
7.18,1.018359,0.437475
7.16,1.019971,0.439087
7.21,1.026416,0.445532
8.41,1.027222,0.446338
5.43,1.027222,0.446338
7.09,1.029639,0.448755
5.27,1.041724,0.46084
5.24,1.043335,0.462451
7.18,1.044946,0.464062
8.61,1.046558,0.465674
8.4,1.048975,0.468091
7.09,1.051392,0.470508
9.17,1.084424,0.50354
7.31,1.102954,0.52207
7.09,1.111011,0.530127
0,0.655811,-0.120043
0,0.663062,-0.112792
0,0.663867,-0.111987
0,0.673535,-0.102319
0,0.673535,-0.102319
0,0.673535,-0.102319
0,0.675146,-0.100708
0,0.675952,-0.099902
0,0.676758,-0.099096
0,0.676758,-0.099096
0,0.678369,-0.097485
0,0.682397,-0.093457
0,0.682397,-0.093457
0,0.684814,-0.09104
0,0.68562,-0.090234
0,0.68562,-0.090234
0,0.68562,-0.090234
0,0.687231,-0.088623
0,0.689648,-0.086206
0,0.689648,-0.086206
0,0.690454,-0.0854
0,0.69126,-0.084594
0,0.692871,-0.082983
0,0.692871,-0.082983
0,0.692871,-0.082983
0,0.693677,-0.082177
0,0.693677,-0.082177
0,0.693677,-0.082177
0,0.693677,-0.082177
0,0.693677,-0.082177
0,0.693677,-0.082177
0,0.693677,-0.082177
0,0.694482,-0.081372
0,0.694482,-0.081372
0,0.694482,-0.081372
0,0.694482,-0.081372
0,0.695288,-0.080566
0,0.695288,-0.080566
0,0.695288,-0.080566
0,0.695288,-0.080566
0,0.695288,-0.080566
0,0.695288,-0.080566
0,0.695288,-0.080566
0,0.695288,-0.080566
0,0.696899,-0.078955
0,0.697705,-0.078149
0,0.697705,-0.078149
0,0.697705,-0.078149
0,0.697705,-0.078149
0,0.698511,-0.077343
0,0.698511,-0.077343
0,0.699316,-0.076538
0,0.699316,-0.076538
0,0.699316,-0.076538
0,0.699316,-0.076538
0,0.699316,-0.076538
0,0.699316,-0.076538
0,0.699316,-0.076538
0,0.701733,-0.074121
0,0.701733,-0.074121
0,0.701733,-0.074121
0,0.701733,-0.074121
0,0.701733,-0.074121
0,0.702539,-0.073315
0,0.702539,-0.073315
0,0.702539,-0.073315
0,0.703345,-0.072509
0,0.703345,-0.072509
0,0.703345,-0.072509
0,0.703345,-0.072509
0,0.703345,-0.072509
0,0.703345,-0.072509
0,0.703345,-0.072509
0,0.703345,-0.072509
0,0.706567,-0.069287
0,0.706567,-0.069287
0,0.707373,-0.068481
0,0.707373,-0.068481
0,0.707373,-0.068481
0,0.708179,-0.067675
0,0.708179,-0.067675
0,0.708179,-0.067675
0,0.708179,-0.067675
0,0.708179,-0.067675
0,0.708179,-0.067675
0,0.708179,-0.067675
0,0.708179,-0.067675
0,0.708179,-0.067675
0,0.708179,-0.067675
0,0.708179,-0.067675
0,0.708179,-0.067675
0,0.708179,-0.067675
0,0.708179,-0.067675
0,0.708179,-0.067675
0,0.708179,-0.067675
0,0.708179,-0.067675
0,0.708984,-0.06687
0,0.708984,-0.06687
0,0.710596,-0.065258
0,0.711401,-0.064453
0,0.711401,-0.064453
0,0.711401,-0.064453
0,0.711401,-0.064453
0,0.711401,-0.064453
0,0.711401,-0.064453
0,0.711401,-0.064453
0,0.711401,-0.064453
0,0.711401,-0.064453
0,0.711401,-0.064453
0,0.712207,-0.063647
0,0.713818,-0.062036
0,0.713818,-0.062036
0,0.713818,-0.062036
0,0.713818,-0.062036
0,0.713818,-0.062036
0,0.714624,-0.06123
0,0.714624,-0.06123
0,0.714624,-0.06123
0,0.714624,-0.06123
0,0.714624,-0.06123
0,0.714624,-0.06123
0,0.714624,-0.06123
0,0.71543,-0.060424
0,0.71543,-0.060424
0,0.71543,-0.060424
0,0.71543,-0.060424
0,0.71543,-0.060424
0,0.71543,-0.060424
0,0.71543,-0.060424
0,0.71543,-0.060424
0,0.71543,-0.060424
0,0.71543,-0.060424
0,0.71543,-0.060424
0,0.71543,-0.060424
0,0.71543,-0.060424
0,0.71543,-0.060424
0,0.717847,-0.058007
0,0.717847,-0.058007
0,0.717847,-0.058007
0,0.717847,-0.058007
0,0.717847,-0.058007
0,0.717847,-0.058007
0,0.717847,-0.058007
0,0.717847,-0.058007
0,0.717847,-0.058007
0,0.717847,-0.058007
0,0.717847,-0.058007
0,0.718652,-0.057202
0,0.718652,-0.057202
0,0.718652,-0.057202
0,0.718652,-0.057202
0,0.718652,-0.057202
0,0.718652,-0.057202
0,0.718652,-0.057202
0,0.720264,-0.05559
0,0.720264,-0.05559
0,0.720264,-0.05559
0,0.720264,-0.05559
0,0.720264,-0.05559
0,0.720264,-0.05559
0,0.720264,-0.05559
0,0.720264,-0.05559
0,0.720264,-0.05559
0,0.720264,-0.05559
0,0.720264,-0.05559
0,0.720264,-0.05559
0,0.720264,-0.05559
0,0.720264,-0.05559
0,0.720264,-0.05559
0,0.720264,-0.05559
0,0.720264,-0.05559
0,0.720264,-0.05559
0,0.721069,-0.054785
0,0.721069,-0.054785
0,0.721069,-0.054785
0,0.721069,-0.054785
0,0.721069,-0.054785
0,0.721875,-0.053979
0,0.721875,-0.053979
0,0.721875,-0.053979
0,0.721875,-0.053979
0,0.721875,-0.053979
0,0.721875,-0.053979
0,0.721875,-0.053979
0,0.721875,-0.053979
0,0.721875,-0.053979
0,0.721875,-0.053979
0,0.721875,-0.053979
0,0.722681,-0.053173
0,0.722681,-0.053173
0,0.722681,-0.053173
0,0.722681,-0.053173
0,0.722681,-0.053173
0,0.722681,-0.053173
0,0.722681,-0.053173
0,0.722681,-0.053173
0,0.722681,-0.053173
0,0.722681,-0.053173
0,0.722681,-0.053173
0,0.722681,-0.053173
0,0.722681,-0.053173
0,0.722681,-0.053173
0,0.722681,-0.053173
0,0.723486,-0.052368
0,0.723486,-0.052368
0,0.723486,-0.052368
0,0.723486,-0.052368
0,0.723486,-0.052368
0,0.723486,-0.052368
0,0.723486,-0.052368
0,0.723486,-0.052368
0,0.723486,-0.052368
0,0.723486,-0.052368
0,0.723486,-0.052368
0,0.723486,-0.052368
0,0.723486,-0.052368
0,0.723486,-0.052368
0,0.723486,-0.052368
0,0.723486,-0.052368
0,0.723486,-0.052368
0,0.723486,-0.052368
0,0.723486,-0.052368
0,0.723486,-0.052368
0,0.723486,-0.052368
0,0.723486,-0.052368
0,0.723486,-0.052368
0,0.723486,-0.052368
0,0.723486,-0.052368
0,0.723486,-0.052368
0,0.724292,-0.051562
0,0.724292,-0.051562
0,0.724292,-0.051562
0,0.724292,-0.051562
0,0.724292,-0.051562
0,0.724292,-0.051562
0,0.724292,-0.051562
0,0.724292,-0.051562
0,0.724292,-0.051562
0,0.724292,-0.051562
0,0.724292,-0.051562
0,0.724292,-0.051562
0,0.724292,-0.051562
0,0.724292,-0.051562
0,0.725098,-0.050756
0,0.725098,-0.050756
0,0.725098,-0.050756
0,0.725098,-0.050756
0,0.725098,-0.050756
0,0.725098,-0.050756
0,0.725098,-0.050756
0,0.725098,-0.050756
0,0.725098,-0.050756
0,0.725098,-0.050756
0,0.725098,-0.050756
0,0.725098,-0.050756
0,0.725098,-0.050756
0,0.725098,-0.050756
0,0.725098,-0.050756
0,0.725098,-0.050756
0,0.725098,-0.050756
0,0.725098,-0.050756
0,0.725098,-0.050756
0,0.725098,-0.050756
0,0.725098,-0.050756
0,0.725098,-0.050756
0,0.725098,-0.050756
0,0.725098,-0.050756
0,0.725098,-0.050756
0,0.725098,-0.050756
0,0.725903,-0.049951
0,0.725903,-0.049951
0,0.725903,-0.049951
0,0.725903,-0.049951
0,0.725903,-0.049951
0,0.725903,-0.049951
0,0.726709,-0.049145
0,0.726709,-0.049145
0,0.726709,-0.049145
0,0.726709,-0.049145
0,0.726709,-0.049145
0,0.726709,-0.049145
0,0.726709,-0.049145
0,0.726709,-0.049145
0,0.726709,-0.049145
0,0.726709,-0.049145
0,0.726709,-0.049145
0,0.726709,-0.049145
0,0.726709,-0.049145
0,0.726709,-0.049145
0,0.726709,-0.049145
0,0.726709,-0.049145
0,0.726709,-0.049145
0,0.726709,-0.049145
0,0.726709,-0.049145
0,0.726709,-0.049145
0,0.726709,-0.049145
0,0.726709,-0.049145
0,0.726709,-0.049145
0,0.727515,-0.048339
0,0.727515,-0.048339
0,0.727515,-0.048339
0,0.727515,-0.048339
0,0.727515,-0.048339
0,0.727515,-0.048339
0,0.727515,-0.048339
0,0.727515,-0.048339
0,0.727515,-0.048339
0,0.727515,-0.048339
0,0.727515,-0.048339
0,0.727515,-0.048339
0,0.727515,-0.048339
0,0.727515,-0.048339
0,0.727515,-0.048339
0,0.727515,-0.048339
0,0.727515,-0.048339
0,0.727515,-0.048339
0,0.727515,-0.048339
0,0.727515,-0.048339
0,0.727515,-0.048339
0,0.727515,-0.048339
0,0.727515,-0.048339
0,0.727515,-0.048339
0,0.727515,-0.048339
0,0.72832,-0.047534
0,0.72832,-0.047534
0,0.72832,-0.047534
0,0.72832,-0.047534
0,0.72832,-0.047534
0,0.72832,-0.047534
0,0.72832,-0.047534
0,0.72832,-0.047534
0,0.72832,-0.047534
0,0.72832,-0.047534
0,0.72832,-0.047534
0,0.72832,-0.047534
0,0.72832,-0.047534
0,0.72832,-0.047534
0,0.72832,-0.047534
0,0.72832,-0.047534
0,0.729126,-0.046728
0,0.729126,-0.046728
0,0.729126,-0.046728
0,0.729126,-0.046728
0,0.729126,-0.046728
0,0.729126,-0.046728
0,0.729126,-0.046728
0,0.729126,-0.046728
0,0.729932,-0.045922
0,0.729932,-0.045922
0,0.729932,-0.045922
0,0.729932,-0.045922
0,0.729932,-0.045922
0,0.729932,-0.045922
0,0.729932,-0.045922
0,0.729932,-0.045922
0,0.729932,-0.045922
0,0.729932,-0.045922
0,0.729932,-0.045922
0,0.729932,-0.045922
0,0.729932,-0.045922
0,0.729932,-0.045922
0,0.729932,-0.045922
0,0.729932,-0.045922
0,0.729932,-0.045922
0,0.729932,-0.045922
0,0.729932,-0.045922
0,0.729932,-0.045922
0,0.729932,-0.045922
0,0.729932,-0.045922
0,0.729932,-0.045922
0,0.730737,-0.045117
0,0.730737,-0.045117
0,0.730737,-0.045117
0,0.730737,-0.045117
0,0.730737,-0.045117
0,0.730737,-0.045117
0.27,0.730737,-0.045117
0,0.730737,-0.045117
0,0.730737,-0.045117
0,0.730737,-0.045117
0,0.730737,-0.045117
0,0.730737,-0.045117
0,0.730737,-0.045117
0,0.730737,-0.045117
0,0.730737,-0.045117
0,0.730737,-0.045117
0,0.730737,-0.045117
0,0.731543,-0.044311
0,0.731543,-0.044311
0,0.731543,-0.044311
0,0.731543,-0.044311
0,0.731543,-0.044311
0,0.731543,-0.044311
0,0.731543,-0.044311
0,0.731543,-0.044311
0,0.731543,-0.044311
0,0.731543,-0.044311
0,0.731543,-0.044311
0,0.731543,-0.044311
0,0.731543,-0.044311
0,0.731543,-0.044311
0,0.731543,-0.044311
0,0.731543,-0.044311
0,0.731543,-0.044311
0,0.731543,-0.044311
0,0.731543,-0.044311
0,0.731543,-0.044311
0,0.731543,-0.044311
0,0.731543,-0.044311
0,0.731543,-0.044311
0,0.731543,-0.044311
0,0.731543,-0.044311
0,0.731543,-0.044311
0,0.731543,-0.044311
0,0.731543,-0.044311
0,0.732349,-0.043505
0,0.732349,-0.043505
0,0.732349,-0.043505
0,0.732349,-0.043505
0,0.732349,-0.043505
0,0.732349,-0.043505
0,0.732349,-0.043505
0,0.732349,-0.043505
0,0.732349,-0.043505
0,0.732349,-0.043505
0,0.732349,-0.043505
0,0.732349,-0.043505
0,0.732349,-0.043505
0,0.732349,-0.043505
0,0.732349,-0.043505
0,0.732349,-0.043505
0,0.732349,-0.043505
0,0.732349,-0.043505
0,0.732349,-0.043505
0,0.732349,-0.043505
0,0.732349,-0.043505
0,0.732349,-0.043505
0,0.732349,-0.043505
0,0.732349,-0.043505
0,0.732349,-0.043505
0,0.732349,-0.043505
0,0.732349,-0.043505
0,0.732349,-0.043505
0,0.733154,-0.0427
0,0.733154,-0.0427
0,0.733154,-0.0427
0,0.733154,-0.0427
0,0.733154,-0.0427
0,0.733154,-0.0427
0,0.733154,-0.0427
0,0.733154,-0.0427
0,0.733154,-0.0427
0,0.733154,-0.0427
0,0.733154,-0.0427
0,0.733154,-0.0427
0,0.733154,-0.0427
0,0.733154,-0.0427
0,0.733154,-0.0427
0,0.733154,-0.0427
0,0.733154,-0.0427
0,0.733154,-0.0427
0,0.733154,-0.0427
0,0.733154,-0.0427
0,0.733154,-0.0427
0,0.73396,-0.041894
0,0.73396,-0.041894
0,0.73396,-0.041894
0,0.73396,-0.041894
0,0.73396,-0.041894
0,0.73396,-0.041894
0,0.73396,-0.041894
0,0.73396,-0.041894
0,0.73396,-0.041894
0,0.73396,-0.041894
0,0.73396,-0.041894
0,0.73396,-0.041894
0,0.73396,-0.041894
0,0.73396,-0.041894
0,0.73396,-0.041894
0,0.73396,-0.041894
0,0.73396,-0.041894
0,0.73396,-0.041894
0,0.73396,-0.041894
0,0.73396,-0.041894
0,0.73396,-0.041894
0,0.73396,-0.041894
0,0.73396,-0.041894
0,0.73396,-0.041894
0,0.73396,-0.041894
0,0.73396,-0.041894
0,0.73396,-0.041894
0,0.73396,-0.041894
0,0.73396,-0.041894
0,0.73396,-0.041894
0,0.73396,-0.041894
0,0.73396,-0.041894
0,0.73396,-0.041894
0,0.73396,-0.041894
0,0.73396,-0.041894
0,0.73396,-0.041894
0,0.73396,-0.041894
0,0.73396,-0.041894
0,0.73396,-0.041894
0,0.73396,-0.041894
0,0.73396,-0.041894
0,0.73396,-0.041894
0,0.73396,-0.041894
0,0.73396,-0.041894
0,0.73396,-0.041894
0,0.73396,-0.041894
0,0.73396,-0.041894
0,0.73396,-0.041894
0,0.73396,-0.041894
0,0.73396,-0.041894
0,0.73396,-0.041894
0,0.73396,-0.041894
0,0.73396,-0.041894
0,0.73396,-0.041894
0,0.73396,-0.041894
0,0.73396,-0.041894
0,0.73396,-0.041894
0,0.73396,-0.041894
0,0.734766,-0.041088
0,0.734766,-0.041088
0,0.734766,-0.041088
0,0.734766,-0.041088
0,0.734766,-0.041088
0,0.734766,-0.041088
0,0.734766,-0.041088
0,0.734766,-0.041088
0,0.736377,-0.039477
0,0.736377,-0.039477
0,0.736377,-0.039477
0,0.736377,-0.039477
0,0.736377,-0.039477
0,0.736377,-0.039477
0,0.736377,-0.039477
0,0.736377,-0.039477
0,0.736377,-0.039477
0,0.736377,-0.039477
0,0.736377,-0.039477
0,0.736377,-0.039477
0,0.736377,-0.039477
0,0.736377,-0.039477
0,0.736377,-0.039477
0,0.736377,-0.039477
0,0.736377,-0.039477
0,0.737988,-0.037866
0,0.737988,-0.037866
0,0.737988,-0.037866
0,0.737988,-0.037866
0,0.737988,-0.037866
0,0.737988,-0.037866
0,0.737988,-0.037866
0,0.737988,-0.037866
0,0.737988,-0.037866
0,0.737988,-0.037866
0,0.737988,-0.037866
0,0.737988,-0.037866
0,0.737988,-0.037866
0,0.737988,-0.037866
0,0.7396,-0.036254
0,0.7396,-0.036254
0,0.7396,-0.036254
0,0.7396,-0.036254
0,0.7396,-0.036254
0,0.7396,-0.036254
0,0.7396,-0.036254
0,0.7396,-0.036254
0,0.7396,-0.036254
0,0.7396,-0.036254
0,0.7396,-0.036254
0,0.7396,-0.036254
0,0.7396,-0.036254
0,0.7396,-0.036254
0,0.7396,-0.036254
0,0.7396,-0.036254
0,0.7396,-0.036254
0,0.7396,-0.036254
0,0.7396,-0.036254
0,0.7396,-0.036254
0,0.7396,-0.036254
0,0.7396,-0.036254
0,0.7396,-0.036254
0,0.7396,-0.036254
0,0.7396,-0.036254
0,0.7396,-0.036254
0,0.7396,-0.036254
0,0.7396,-0.036254
0,0.7396,-0.036254
0,0.7396,-0.036254
0,0.7396,-0.036254
0,0.7396,-0.036254
0,0.7396,-0.036254
0,0.7396,-0.036254
0,0.7396,-0.036254
0,0.7396,-0.036254
0,0.742017,-0.033837
0,0.742017,-0.033837
0,0.742017,-0.033837
0,0.742017,-0.033837
0,0.742017,-0.033837
0,0.742017,-0.033837
0,0.742017,-0.033837
0,0.742017,-0.033837
0,0.743628,-0.032226
0,0.743628,-0.032226
0,0.743628,-0.032226
0,0.743628,-0.032226
0,0.743628,-0.032226
0,0.743628,-0.032226
0,0.743628,-0.032226
0,0.743628,-0.032226
0,0.743628,-0.032226
0,0.743628,-0.032226
0,0.743628,-0.032226
0,0.743628,-0.032226
0,0.743628,-0.032226
0,0.743628,-0.032226
0,0.743628,-0.032226
0,0.743628,-0.032226
0,0.743628,-0.032226
0,0.743628,-0.032226
0,0.743628,-0.032226
0,0.743628,-0.032226
0,0.743628,-0.032226
0,0.743628,-0.032226
0,0.743628,-0.032226
0,0.745239,-0.030615
0,0.745239,-0.030615
0,0.745239,-0.030615
0,0.745239,-0.030615
0,0.745239,-0.030615
0,0.745239,-0.030615
0,0.745239,-0.030615
0,0.745239,-0.030615
0,0.745239,-0.030615
0,0.745239,-0.030615
0,0.745239,-0.030615
0,0.745239,-0.030615
0,0.745239,-0.030615
0,0.745239,-0.030615
0,0.745239,-0.030615
0,0.745239,-0.030615
0,0.745239,-0.030615
0,0.745239,-0.030615
0,0.745239,-0.030615
0,0.745239,-0.030615
0,0.745239,-0.030615
0,0.745239,-0.030615
0,0.745239,-0.030615
0,0.745239,-0.030615
0,0.745239,-0.030615
0,0.745239,-0.030615
0,0.745239,-0.030615
0,0.745239,-0.030615
0,0.746851,-0.029003
0,0.746851,-0.029003
0,0.746851,-0.029003
0,0.746851,-0.029003
0,0.746851,-0.029003
0,0.746851,-0.029003
0,0.746851,-0.029003
0,0.746851,-0.029003
0,0.746851,-0.029003
0,0.746851,-0.029003
0,0.746851,-0.029003
0,0.746851,-0.029003
0,0.746851,-0.029003
0,0.746851,-0.029003
0,0.746851,-0.029003
0,0.746851,-0.029003
0,0.746851,-0.029003
0,0.746851,-0.029003
0,0.746851,-0.029003
0,0.746851,-0.029003
0,0.746851,-0.029003
0,0.746851,-0.029003
0,0.746851,-0.029003
0,0.746851,-0.029003
0,0.746851,-0.029003
0,0.746851,-0.029003
0,0.746851,-0.029003
0,0.746851,-0.029003
0,0.746851,-0.029003
0,0.746851,-0.029003
0,0.747656,-0.028198
0,0.747656,-0.028198
0,0.747656,-0.028198
0,0.747656,-0.028198
0,0.747656,-0.028198
0,0.747656,-0.028198
0,0.747656,-0.028198
0,0.747656,-0.028198
0,0.747656,-0.028198
0,0.747656,-0.028198
0,0.747656,-0.028198
0,0.747656,-0.028198
0,0.747656,-0.028198
0,0.748462,-0.027392
0,0.748462,-0.027392
0,0.748462,-0.027392
0,0.748462,-0.027392
0,0.748462,-0.027392
0,0.748462,-0.027392
0,0.748462,-0.027392
0,0.748462,-0.027392
0,0.748462,-0.027392
0,0.748462,-0.027392
0,0.748462,-0.027392
0,0.748462,-0.027392
0,0.748462,-0.027392
0,0.748462,-0.027392
0,0.748462,-0.027392
0,0.748462,-0.027392
0,0.748462,-0.027392
0,0.748462,-0.027392
0,0.748462,-0.027392
