datetime,PWRA,PWRB,PWRC
2023-03-07 18:02:00,0,0,0
2023-03-07 18:07:00,0,0,0
2023-03-07 18:12:00,0,0,0
2023-03-07 18:17:00,0,0,0
2023-03-07 18:22:00,0,0,0
2023-03-07 18:27:00,0,0,0
2023-03-07 18:32:00,0,0,0
2023-03-07 18:37:00,0,0,0
2023-03-07 18:42:00,0,0,0
2023-03-07 18:47:00,0,0,0
2023-03-07 18:52:00,0,0,0
2023-03-07 18:57:00,0,0,0
2023-03-07 19:02:00,0,0,0
2023-03-07 19:07:00,0,0,0
2023-03-07 19:12:00,0,0,0
2023-03-07 19:17:00,0,0,0
2023-03-07 19:22:00,0,0,0
2023-03-07 19:27:00,0,0,0
2023-03-07 19:32:00,0,0,0
2023-03-07 19:37:00,0,0,0
2023-03-07 19:42:00,0,0,0
2023-03-07 19:47:00,0,0,0
2023-03-07 19:52:00,0,0,0
2023-03-07 19:57:00,0,0,0
2023-03-07 20:02:00,0,0,0
2023-03-07 20:07:00,0,0,0
2023-03-07 20:12:00,0,0,0
2023-03-07 20:17:00,0,0,0
2023-03-07 20:22:00,0,0,0
2023-03-07 20:27:00,0,0,0
2023-03-07 20:32:00,0,0,0
2023-03-07 20:37:00,0,0,0
2023-03-07 20:42:00,0,0,0
2023-03-07 20:47:00,0,0,0
2023-03-07 20:52:00,0,0,0
2023-03-07 20:57:00,0,0,0
2023-03-07 21:02:00,0,0,0
2023-03-07 21:07:00,0,0,0
2023-03-07 21:12:00,0,0,0
2023-03-07 21:17:00,0,0,0
2023-03-07 21:22:00,0,0,0
2023-03-07 21:27:00,0,0,0
2023-03-07 21:32:00,0,0,0
2023-03-07 21:37:00,0,0,0
2023-03-07 21:42:00,0,0,0
2023-03-07 21:47:00,0,0,0
2023-03-07 21:52:00,0,0,0
2023-03-07 21:57:00,0,0,0
2023-03-07 22:02:00,0,0,0
2023-03-07 22:07:00,0,0,0
2023-03-07 22:12:00,0,0,0
2023-03-07 22:17:00,0,0,0
2023-03-07 22:22:00,0,0,0
2023-03-07 22:27:00,0,0,0
2023-03-07 22:32:00,0,0,0
2023-03-07 22:37:00,0,0,0
2023-03-07 22:42:00,0,0,0
2023-03-07 22:47:00,0,0,0
2023-03-07 22:52:00,0,0,0
2023-03-07 22:57:00,0,0,0
2023-03-07 23:02:00,0,0,0
2023-03-07 23:07:00,0,0,0
2023-03-07 23:12:00,0,0,0
2023-03-07 23:17:00,0,0,0
2023-03-07 23:22:00,0,0,0
2023-03-07 23:27:00,0,0,0
2023-03-07 23:32:00,0,0,0
2023-03-07 23:37:00,0,0,0
2023-03-07 23:42:00,0,0,0
2023-03-07 23:47:00,0,0,0
2023-03-07 23:52:00,0,0,0
2023-03-07 23:57:00,0,0,0
2023-03-08 00:02:00,0,0,0
2023-03-08 00:07:00,0,0,0
2023-03-08 00:12:00,0,0,0
2023-03-08 00:17:00,0,0,0
2023-03-08 00:22:00,0,0,0
2023-03-08 00:27:00,0,0,0
2023-03-08 00:32:00,0,0,0
2023-03-08 00:37:00,0,0,0
2023-03-08 00:42:00,0,0,0
2023-03-08 00:47:00,0,0,0
2023-03-08 00:52:00,0,0,0
2023-03-08 00:57:00,0,0,0
2023-03-08 01:02:00,0,0,0
2023-03-08 01:07:00,0,0,0
2023-03-08 01:12:00,0,0,0
2023-03-08 01:17:00,0,0,0
2023-03-08 01:22:00,0,0,0
2023-03-08 01:27:00,0,0,0
2023-03-08 01:32:00,0,0,0
2023-03-08 01:37:00,0,0,0
2023-03-08 01:42:00,0,0,0
2023-03-08 01:47:00,0,0,0
2023-03-08 01:52:00,0,0,0
2023-03-08 01:57:00,0,0,0
2023-03-08 02:02:00,0,0,0
2023-03-08 02:07:00,0,0,0
2023-03-08 02:12:00,0,0,0
2023-03-08 02:17:00,0,0,0
2023-03-08 02:22:00,0,0,0
2023-03-08 02:27:00,0,0,0
2023-03-08 02:32:00,0,0,0
2023-03-08 02:37:00,0,0,0
2023-03-08 02:42:00,0,0,0
2023-03-08 02:47:00,0,0,0
2023-03-08 02:52:00,0,0,0
2023-03-08 02:57:00,0,0,0
2023-03-08 03:02:00,0,0,0
2023-03-08 03:07:00,0,0,0
2023-03-08 03:12:00,0,0,0
2023-03-08 03:17:00,0,0,0
2023-03-08 03:22:00,0,0,0
2023-03-08 03:27:00,0,0,0
2023-03-08 03:32:00,0,0,0
2023-03-08 03:37:00,0,0,0
2023-03-08 03:42:00,0,0,0
2023-03-08 03:47:00,0,0,0
2023-03-08 03:52:00,0,0,0
2023-03-08 03:57:00,0,0,0
2023-03-08 04:02:00,0,0,0
2023-03-08 04:07:00,0,0,0
2023-03-08 04:12:00,0,0,0
